Time,200-A-Real,200-B-Real,200-C-Real,200-A-Reactive,200-B-Reactive,200-C-Reactive,100-A-Real,100-B-Real,100-C-Real,100-A-Reactive,100-B-Reactive,100-C-Reactive,5-A-Real,5-B-Real,5-C-Real,5-A-Reactive,5-B-Reactive,5-C-Reactive
Time,Refrigerator Real,Microwave-Real,Phone charger Real,Refrigerator Reactive,Microwave-Reactive,Phone charger Reactive,Dishwasher-Real,Disposal-Real,Laptop Charging-Real,Dishwasher-Reactive,Disposal-Reactive,Laptop Charging -Reactive,5-A-Real,5-B-Real,5-C-Real,5-A-Reactive,5-B-Reactive,5-C-Reactive
 15:37:30.665032,148.8178253,68.79576111,0,0,64.18625641,-0.413431346,-167.3792725,0,44.25822449,-50.83888626,0,-15.76734161,"
",,,,,
 15:37:31.747419,148.9018402,52.09329224,0,0,47.9121933,-0.272609621,-166.2693024,39.9354744,44.23601151,-51.52619171,14.34947014,-16.61081696,"
",,,,,
 15:37:32.830953,149.1328888,32.90322876,0,0,30.49534988,-0.412368536,-166.5925903,61.70426559,44.11380768,-50.00975037,21.62017059,-15.82357502,"
",,,,,
 15:37:33.913749,149.1118927,16.13805008,0,0,14.49640083,-0.276329428,-165.7951355,83.01582336,44.16935349,-51.12253571,28.74410439,-16.72327995,"
",,,,,
 15:37:34.997438,149.2799225,0,0,0,0,-0.422996581,-166.4955902,103.4909821,44.14713669,-50.17340088,35.50675583,-15.95852947,"
",,,,,
 15:37:36.80019,149.237915,0,0,0,0,-0.286426067,-165.5580444,124.3006821,44.09159088,-51.19890594,42.28070068,-16.86948204,"
",,,,,
 15:37:37.163603,149.2799377,0,0,0,0,-0.4219338,-165.859787,104.5838776,44.16935349,-49.54064178,34.46808624,-16.19470406,"
",,,,,
 15:37:38.246669,149.2168884,0,0,0,5.798560143,-0.282174885,-165.3963928,103.2567749,44.23600769,-50.7188797,33.84714127,-16.8132515,"
",,,,,
 15:37:39.330112,149.4689636,0,0,0,5.798560143,-0.424059391,-165.8382263,101.8070221,44.3470993,-49.34426498,33.19232559,-16.04850006,"
",,,,,
 15:37:40.414689,149.3639374,0,0,0,5.798560143,-0.277392238,-165.4179535,101.5059128,44.31377411,-50.3479538,32.93265533,-16.63331032,"
",,,,,
 15:37:41.497847,134.7026978,-183.3508453,0,0,247.8778534,-0.283769071,-166.1507568,100.1788177,44.49151611,-51.0243454,32.75202179,-16.3633976,"
",,,,,
 15:37:42.581384,126.0488052,-91.62316132,0,0,533.8061523,-0.432561815,-166.4632721,99.36471558,44.63593292,-49.84610748,32.72943878,-15.86855888,"
",,,,,
 15:37:43.665295,117.3738861,28.05345535,0,0,834.7598877,-0.290677309,-166.5818176,99.61006165,44.3026619,-51.48255157,32.74073029,-16.46461487,"
",,,,,
 15:37:44.748931,108.8039932,144.4271851,0,0,1134.528564,-0.439470053,-166.6356964,98.97440338,44.65814972,-50.21703339,32.71815109,-16.00351524,"
",,,,,
 15:37:45.832462,106.3884659,330.8300476,0,0,1347.340088,-0.297585547,-165.9998932,99.24205017,44.09159088,-51.18798828,32.59395981,-16.34090614,"
",,,,,
 15:37:46.915655,106.4094696,563.5148315,0,0,1494.822388,-0.447441101,-166.2908478,98.52832031,44.54706192,-49.99884033,32.40203094,-16.1384716,"
",,,,,
 15:37:47.999848,106.4934845,591.3592529,0,0,1504.599365,-0.298648357,-166.1830902,98.47255707,44.13602448,-51.44982147,32.01817322,-16.36339951,"
",,,,,
 15:37:49.82977,106.5354996,587.7219238,0,0,1503.54126,-0.446909726,-165.8490295,78.36541748,44.71369171,-49.80246735,25.53776741,-16.08224106,"
",,,,,
 15:37:50.166073,106.5775146,590.6693726,0,0,1505.086182,-0.298116952,-165.7089233,58.82703781,43.79164886,-50.98070908,19.0573616,-16.53209305,"
",,,,,
 15:37:51.249321,106.5354996,587.7009888,0,0,1503.562378,-0.429373413,-166.0968781,38.96524811,44.71369171,-49.95520782,12.70114422,-16.32965851,"
",,,,,
 15:37:52.335184,106.6615219,590.9202271,0,0,1504.430176,-0.279517829,-165.9783325,19.57183838,43.89162827,-51.16617584,6.243318081,-16.56583023,"
",,,,,
 15:37:53.418456,106.5354996,588.5998535,0,0,1502.081055,-0.427247822,-165.7843475,0,44.83589554,-51.07889557,0,-16.44212151,"
",,,,,
 15:37:54.501396,106.2624359,589.8123169,0,0,1499.81665,-0.413431317,-166.0106659,0,45.14694977,-50.03157425,0,-15.86855888,"
",,,,,
 15:37:55.585413,106.0313873,592.5507202,0,0,1500.64209,-0.282174856,-166.1184387,0,43.68056107,-51.35163498,0,-16.53209305,"
",,,,,
 15:37:56.667767,105.779335,515.9786377,0,0,1289.925781,-0.420339584,-166.5818176,0,45.11361694,-50.65341949,0,-15.84606647,"
",,,,,
 15:37:57.751426,105.6323013,417.9588013,0,0,1007.595093,-0.272609621,-166.5494843,0,43.49170685,-51.53710175,0,-16.7795105,"
",,,,,
 15:37:58.833828,105.4432602,314.8174438,0,0,724.9046631,-0.394300848,-166.3662872,0,45.15805817,-50.30431366,0,-16.03725433,"
",,,,,
 15:37:59.916378,105.3172226,217.1947479,0,0,441.7698669,-0.382609993,-165.9028931,0,43.30285263,-50.83889008,0,-17.03817558,"
",,,,,
 15:38:1.33,105.3172226,114.7641144,0,0,156.815094,-0.382609993,-165.859787,0,45.14694595,-49.74792099,0,-16.0597477,"
",,,,,
 15:38:2.83058,105.2542114,90.74518585,0,0,83.06331635,-0.244445279,-164.9438019,0,43.25841522,-49.84610748,0,-16.98194504,"
",,,,,
 15:38:3.166501,105.2332001,88.55024719,0,0,83.12680817,-0.383141369,-165.4934082,0,45.21360016,-49.52972794,0,-16.00351524,"
",,,,,
 15:38:4.249299,105.0651703,90.41072083,0,0,82.97866821,-0.3863298,-164.3834229,0,43.20287323,-49.52973175,0,-17.00443649,"
",,,,,
 15:38:5.335146,105.0861664,88.75928497,0,0,83.52890015,-0.387924016,-165.3102112,0,45.31357956,-49.34426117,0,-15.86855888,"
",,,,,
 15:38:6.418536,104.9811554,90.45252228,0,0,83.12680817,-0.387924016,-164.2325592,0,43.30285263,-49.98793411,0,-15.6661253,"
",,,,,
 15:38:7.501825,104.708107,90.22257996,0,0,82.91518402,-0.378890187,-164.6743774,0,43.50281525,-50.04248047,0,-16.62206459,"
",,,,,
 15:38:8.584704,104.6660919,89.07284546,0,0,83.78285217,-0.381547153,-166.8404236,0,45.53575897,-51.24254227,0,-15.7223568,"
",,,,,
 15:38:9.667700,104.4350357,89.97172546,0,0,82.59774017,-0.25719893,-165.3963928,0,43.49170685,-50.93707657,0,-16.48710632,"
",,,,,
 15:38:10.751188,104.3510132,77.32467651,0,0,72.79944611,-0.396426439,-167.1098633,0,45.63574219,-51.59165192,0,-15.71111107,"
",,,,,
 15:38:11.830271,104.3090057,59.84875488,0,0,55.48841476,-0.266764164,-164.8144836,0,43.54724884,-50.15158081,0,-16.56583023,"
",,,,,
 15:38:12.902658,104.1619644,46.67910004,0,0,56.48305511,-0.413431346,-166.6464539,0,45.34690475,-50.90434647,0,-15.91354561,"
",,,,,
 15:38:13.987783,104.0149384,38.67279053,0,0,67.86854553,-0.285894692,-164.3403168,0,43.52503204,-49.47518158,0,-16.41962814,"
",,,,,
 15:38:15.69301,103.9099121,29.64217186,0,0,82.34379578,-0.431499064,-166.1399689,0,45.50243378,-50.10794067,0,-15.93603706,"
",,,,,
 15:38:16.164969,103.6578598,33.09136581,0.602076054,0,104.6492081,-0.439470053,-164.2217712,0,43.60279465,-49.3115387,0,-16.30716515,"
",,,,,
 15:38:17.245275,103.5108261,42.24741364,1.166358352,0,134.9752502,-0.627586603,-166.4417114,0,45.36912537,-50.35886383,0,-15.99226856,"
",,,,,
 15:38:18.323148,103.4057999,46.42825317,1.814101815,0,146.7628479,-0.633432031,-163.8876953,0,43.64722824,-49.03879547,0,-16.17220879,"
",,,,,
 15:38:19.405577,103.3427963,46.19830704,2.370510578,0,148.3077087,-0.82845676,-166.2477417,0,45.42467117,-48.85333252,0,-15.85731316,"
",,,,,
 15:38:20.489667,103.2377701,46.19831085,2.969961882,0,148.3288727,-0.88850534,-165.67659,0,45.33579636,-49.49699783,0,-15.93603802,"
",,,,,
 15:38:21.578142,103.1117401,46.19830704,3.062871456,0,146.5935364,-0.851307094,-163.8553772,0,43.89162445,-48.91879272,0,-15.93603802,"
",,,,,
 15:38:22.657003,102.9437103,46.15649796,2.952639818,0,147.9056244,-0.906041622,-166.4632721,0,45.35801697,-50.06429672,0,-16.14971733,"
",,,,,
 15:38:23.750983,102.8176727,46.03107452,3.045024633,0,146.3819122,-0.863529503,-163.8230591,0,43.91384888,-49.06061554,0,-16.02600861,"
",,,,,
 15:38:24.834939,102.6916504,46.13559341,2.940566778,0,147.8209686,-0.912418544,-166.5386963,0,44.93587494,-50.19521332,0,-16.43087578,"
",,,,,
 15:38:25.907555,102.6916504,46.32373428,3.044499636,0,146.2972565,-0.861403823,-164.0170441,0,43.88051605,-48.99515533,0,-16.04850197,"
",,,,,
 15:38:26.989491,102.6916504,46.36554337,2.929543495,0,147.7574768,-0.915606856,-165.9029083,0,44.99141693,-49.5188179,0,-16.43087578,"
",,,,,
 15:38:28.85914,102.6076279,46.40735245,3.038200617,0,146.4665527,-0.86618644,-163.5105286,0,43.96939087,-48.73332596,0,-15.81232738,"
",,,,,
 15:38:29.169048,102.6076279,46.55367279,2.939517021,0,147.9691162,-0.905510306,-166.2261963,0,44.79145813,-49.87883759,0,-16.61081696,"
",,,,,
 15:38:30.238452,102.5656281,46.74181747,3.039250612,0,146.8686523,-0.86724931,-163.6937256,0,43.82497406,-48.9842453,0,-16.16096497,"
",,,,,
 15:38:31.325771,102.4816055,46.63729095,2.935842514,0,147.9267883,-0.911355794,-166.603363,0,44.54705811,-50.31522369,0,-16.92571259,"
",,,,,
 15:38:32.416284,102.4185944,46.88814545,3.034001589,0,146.910965,-0.86618644,-164.286438,0,43.71388626,-50.21703339,0,-17.10565567,"
",,,,,
 15:38:33.501570,102.2715607,47.09719086,3.045024395,0,147.1860809,-0.869906247,-164.0601349,0,43.84719086,-49.30062485,0,-16.11597824,"
",,,,,
 15:38:34.580296,102.0825195,46.34463882,2.951590061,0,147.8209686,-0.90179044,-166.2477264,0,44.42486191,-50.00975037,0,-16.99319077,"
",,,,,
 15:38:35.657015,102.0615082,46.57458115,3.056572676,0,147.2072449,-0.86512363,-163.9200439,0,44.00271988,-49.30062103,0,-16.04850006,"
",,,,,
 15:38:36.753342,101.9774933,45.90564728,2.980985165,0,147.9056091,-0.88744247,-166.290863,0,44.41374969,-49.91156387,0,-16.94820595,"
",,,,,
 15:38:37.822461,101.8514633,46.59548187,3.066021442,0,147.3553925,-0.85502702,-163.7907257,0,43.95828629,-49.20243835,0,-15.9135437,"
",,,,,
 15:38:38.906257,101.8304596,45.82202911,2.968387127,0,147.9267731,-0.879471481,-165.913681,0,44.34709549,-49.48609161,0,-16.92571449,"
",,,,,
 15:38:39.992955,102.0825195,46.86723709,3.041350126,0,147.7574768,-0.86618644,-164.4049835,0,44.09159088,-49.57336807,0,-15.77858925,"
",,,,,
 15:38:41.79935,101.9144745,46.05197906,2.953689575,0,147.9902649,-0.886911094,-166.6788025,0,44.35820389,-50.11884689,0,-16.76826477,"
",,,,,
 15:38:42.166354,101.8724747,47.11808777,3.040825367,0,147.8209686,-0.86512363,-164.3941956,0,44.16935349,-49.54064178,0,-15.7785902,"
",,,,,
 15:38:43.245418,101.9144745,46.03107071,2.957363844,0,148.0749207,-0.890099526,-166.7003479,0,44.3804245,-50.08612061,0,-16.88072777,"
",,,,,
 15:38:44.330193,101.7884521,47.07627869,3.041875362,0,147.969101,-0.874157429,-164.6959381,0,44.03604889,-50.151577,0,-15.87980461,"
",,,,,
 15:38:45.410260,101.6414185,45.88474274,2.974686146,0,148.0537415,-0.874688923,-166.3770447,0,44.00271988,-49.6824646,0,-15.99226952,"
",,,,,
 15:38:46.495435,101.6414185,45.6547966,2.977835417,0,147.7362976,-0.86618644,-166.183075,0,43.95828247,-49.80247116,0,-16.98194504,"
",,,,,
 15:38:47.578704,101.5573959,46.90904999,3.045024395,0,147.672821,-0.859278202,-164.4265289,0,44.00272369,-49.73701096,0,-15.78983593,"
",,,,,
 15:38:48.658613,101.6414185,45.50846863,2.988333941,0,147.4612122,-0.858746827,-166.2261963,0,44.21379089,-49.49700165,0,-16.88072777,"
",,,,,
 15:38:49.741535,101.4943848,46.95085907,3.06129694,0,147.8209534,-0.858215451,-164.469635,0,44.3915329,-49.72610474,0,-15.59864807,"
",,,,,
 15:38:50.835547,101.4733734,45.55027771,2.990433693,0,147.6516724,-0.863529384,-166.032196,0,44.53595352,-49.2133522,0,-16.75701904,"
",,,,,
 15:38:51.906889,101.3683472,47.09718704,3.046074629,0,148.0749207,-0.881065726,-164.5019531,0,44.54705811,-49.54063797,0,-15.82357502,"
",,,,,
 15:38:52.991726,101.3473434,45.63389206,2.982559919,0,147.7997894,-0.874688923,-166.2046204,0,44.3915329,-49.54063797,0,-17.06066895,"
",,,,,
 15:38:54.76321,101.2633286,47.34803772,3.02140379,0,148.2653809,-0.890099645,-164.2756653,0,44.31377029,-49.56245804,0,-16.02600861,"
",,,,,
 15:38:55.165428,101.2633286,45.71751022,2.964712858,0,147.5458527,-0.870437741,-165.8813324,0,44.23600769,-49.22425842,0,-17.07191849,"
",,,,,
 15:38:56.249084,101.1373062,47.41075134,3.022978067,0,148.2653809,-0.876814485,-164.782135,0,44.18046188,-50.10794067,0,-15.89105225,"
",,,,,
 15:38:57.324431,101.200325,45.69660568,2.964187861,0,147.5458527,-0.85502702,-166.0753174,0,44.11380768,-49.51882172,0,-16.93696213,"
",,,,,
 15:38:58.404773,101.1162949,47.61979294,3.032426357,0,148.2442169,-0.86512363,-164.8036957,0,44.2804451,-49.84610748,0,-16.65580177,"
",,,,,
 15:38:59.490919,100.9272614,47.55707932,3.043449879,0,148.3500214,-0.872563243,-165.1593323,0,44.2693367,-50.59886932,0,-15.69986534,"
",,,,,
 15:39:0.572756,100.9062576,45.78022385,2.991483212,0,147.5881805,-0.859809578,-165.9998932,0,44.3915329,-49.51882172,0,-16.67829514,"
",,,,,
 15:39:1.669603,100.8852539,47.57798386,3.048698902,0,148.3288574,-0.869906306,-164.5450745,0,44.42486191,-50.06430054,0,-15.50867653,"
",,,,,
 15:39:2.748525,100.90625,47.34804153,3.003556252,0,140.3505554,-0.845461667,-165.2455292,0,44.31377411,-48.88605881,0,-16.66704941,"
",,,,,
 15:39:3.829752,100.8432388,56.6504097,3.053423405,0,123.2299957,-0.86618644,-164.1678772,0,44.3582077,-49.61700439,0,-15.6661253,"
",,,,,
 15:39:4.913102,100.7172089,61.60471344,3.005131245,0,104.2471161,-0.84174192,-164.9653473,0,44.36931229,-48.30784988,0,-16.65580177,"
",,,,,
 15:39:5.988819,100.6121902,70.88618469,3.047649145,0,87.27468109,-0.858215451,-163.9523621,0,44.13602448,-49.28971481,0,-15.86856079,"
",,,,,
 15:39:7.71298,100.633194,76.09133148,2.997782469,0,68.39762115,-0.848650158,-164.9330139,0,44.25822449,-48.54785919,0,-16.85823631,"
",,,,,
 15:39:8.156740,100.4861603,83.5750351,3.042925119,0,58.66281128,-0.870968998,-164.1786804,0,44.2915535,-49.551548,0,-15.93603802,"
",,,,,
 15:39:9.238086,100.4231415,81.42189789,3.005131245,0,57.47769928,-0.840679169,-165.4933929,0,44.41374969,-48.96242523,0,-16.79076004,"
",,,,,
 15:39:10.332334,100.6962051,83.9513092,3.041350365,0,58.72629547,-0.86724931,-164.7713776,0,44.3470993,-50.08612061,0,-15.8573122,"
",,,,,
 15:39:11.412445,100.7172089,81.86088562,3.00355649,0,57.75281525,-0.843336105,-166.0968781,0,44.59149933,-50.55523682,0,-15.74485016,"
",,,,,
 15:39:12.499777,100.7382126,81.69364929,3.007230997,0,57.24491119,-0.839084983,-166.2477417,0,44.4692955,-49.51882172,0,-16.61081696,"
",,,,,
 15:39:13.571022,100.7172089,84.28578186,3.035576344,0,58.76862335,-0.877877355,-164.8252563,0,44.3915329,-49.94429398,0,-15.80108166,"
",,,,,
 15:39:14.666938,100.6541977,81.71456146,2.993583202,0,57.58351517,-0.853432834,-165.8059082,0,44.5581665,-49.24607849,0,-16.57707787,"
",,,,,
 15:39:15.752216,100.6752014,84.01402283,3.026127815,0,58.70513153,-0.886379719,-164.8791351,0,44.42485809,-50.15158081,0,-15.69986439,"
",,,,,
 15:39:16.830944,100.4861603,81.6309433,2.971011639,0,57.94327927,-0.86406076,-165.7951355,0,44.5137291,-49.40972137,0,-16.58832359,"
",,,,,
 15:39:17.914465,100.4861603,84.05583191,2.99778223,0,59.29768753,-0.909230053,-165.0192261,0,44.53594971,-50.43523026,0,-15.80108166,"
",,,,,
 15:39:18.996713,100.633194,81.38008881,2.965762615,0,57.6681633,-0.868312061,-165.9352264,0,44.73591232,-49.51882172,0,-16.39713669,"
",,,,,
 15:39:20.72922,100.5701752,83.9513092,2.99778223,0,58.7474556,-0.899133384,-168.4353485,0,44.68036652,-61.06120682,0,-15.58740044,"
",,,,,
 15:39:21.156279,100.4231415,81.61003876,2.966812611,0,57.73165131,-0.86406076,-172.4333954,0,44.80256653,-71.22898102,0,-16.29591942,"
",,,,,
 15:39:22.246948,100.6541977,83.9513092,3.010380268,0,58.91675949,-0.889036775,-174.8365479,0,44.63593292,-83.70960999,0,-15.50867748,"
",,,,,
 15:39:23.323125,100.6962051,81.48461914,2.980985165,0,57.52002716,-0.84174192,-176.8948517,0,44.72480774,-94.69560242,0,-16.29591942,"
",,,,,
 15:39:24.410639,100.5911865,84.32759094,3.008805752,0,59.36117554,-0.887442589,-174.4378204,0,44.45819092,-108.7581329,0,-16.5545845,"
",,,,,
 15:39:25.502561,100.6962128,83.90950012,2.980985165,0,59.06489944,-0.911355674,-161.635437,0,44.21378708,-111.4855194,0,-15.9697752,"
",,,,,
 15:39:26.585964,100.5491791,81.15014648,2.956314564,0,57.52002716,-0.870969117,-153.4130402,0,44.4804039,-111.463707,0,-16.52084732,"
",,,,,
 15:39:27.670056,100.5281754,83.86769104,2.980985165,0,58.87443161,-0.918795407,-144.6949158,0,44.22489548,-113.885643,0,-15.90229988,"
",,,,,
 15:39:28.752914,100.5911865,80.46031189,2.951590061,0,56.77933502,-0.876814544,-140.3520203,0,44.41374969,-113.4383545,0,-16.44212151,"
",,,,,
 15:39:29.835736,100.5491791,83.65865326,2.982559919,0,58.45118332,-0.913481355,-132.1511536,0,44.2804451,-117.4531021,0,-15.76734161,"
",,,,,
 15:39:30.919608,100.4861603,80.83657837,2.958414078,0,57.13909912,-0.86618644,-124.2520523,0,44.63593292,-118.6204224,0,-16.23968887,"
",,,,,
 15:39:32.3555,100.3391266,84.03492737,2.982034683,0,58.72629547,-0.913481355,-117.3874741,0,44.23600769,-122.9079132,0,-15.89105225,"
",,,,,
 15:39:33.87659,100.4021454,81.1083374,2.975211144,0,57.32956696,-0.86512363,-113.626503,0,44.54705811,-123.2024765,0,-16.30716515,"
",,,,,
 15:39:34.170484,100.1920929,84.53663635,3.009855509,0,59.29768753,-0.900196254,-109.7577744,0,44.2582283,-125.4171295,0,-15.75609779,"
",,,,,
 15:39:35.253754,100.2551117,81.42189789,3.009330273,0,57.68932343,-0.843336105,-93.31297302,0,44.58038712,-112.9692383,0,-16.17221069,"
",,,,,
 15:39:36.336474,100.1921005,84.3066864,3.043974638,0,59.12837982,-0.884254158,-75.33790588,0,44.12491608,-100.4558945,0,-15.85731316,"
",,,,,
 15:39:37.420960,100.2551117,81.35919189,3.02770257,0,57.68932343,-0.836427867,-58.38660812,0,44.51373291,-73.8473053,0,-15.87980461,"
",,,,,
 15:39:38.503883,100.0240631,66.34996796,3.006705761,0,46.76940918,-0.846524596,-20.82003403,0,44.56928253,-59.94842529,0,-16.2509346,"
",,,,,
 15:39:39.587140,100.0660706,56.10690308,2.993583202,0,41.66921616,-0.911355674,-17.83496475,0,43.98050308,-60.14479828,0,-16.14971924,"
",,,,,
 15:39:40.669952,100.0450592,38.2338028,2.979935169,0,29.39489174,-0.864592254,-16.98362923,0,44.60260391,-58.90110397,0,-16.32965851,"
",,,,,
 15:39:41.753753,100.0240631,27.94893265,2.992008209,0,24.33702469,-0.909761548,-15.76589394,0,44.04715729,-60.72301102,0,-16.1384697,"
",,,,,
 15:39:42.836688,100.1921005,9.7831707,3.000406742,0,11.89339733,-0.854495525,-14.28952503,0,44.75812912,-59.23929977,0,-16.17220879,"
",,,,,
 15:39:43.920152,100.234108,-13.08603477,3.006705761,0,58.15490723,-0.903916061,-10.88417816,0,44.13602448,-60.76665115,0,-16.01476097,"
",,,,,
 15:39:45.2576,100.0450592,-141.688736,3.005131245,0,200.748703,-0.853432834,-10.24836922,0,44.90254974,-58.92292404,0,-15.9697752,"
",,,,,
 15:39:46.86271,100.0660706,-168.4670258,3.008280516,0,420.9035034,-0.900196195,-10.08672333,0,44.03604507,-60.66846466,0,-15.99226952,"
",,,,,
 15:39:47.169525,100.0660629,-57.42387009,2.996207714,0,724.4391479,-0.849181533,-7.457278252,0,44.82478333,-59.10838699,0,-15.93603706,"
",,,,,
 15:39:48.252097,99.96104431,61.45835495,2.995157719,0,1035.42395,-0.90391618,-7.694360256,0,43.88051987,-60.81029129,0,-16.07099342,"
",,,,,
 15:39:49.336540,100.0660629,199.948761,2.987808704,0,1299.131348,-0.847056031,-10.25914574,0,44.82478333,-59.80660248,0,-15.77858925,"
",,,,,
 15:39:50.419760,100.2971191,442.5630493,3.001981735,0,1462.443604,-0.889036775,-10.16215801,0,43.9693985,-60.11207199,0,-15.62113953,"
",,,,,
 15:39:51.502948,100.2130966,588.0145264,3.002506733,0,1553.040649,-0.88850534,-10.45312214,0,43.91384888,-61.48668289,0,-15.86855888,"
",,,,,
 15:39:52.585849,100.1920929,584.2099609,2.983609676,0,1551.178467,-0.848118782,-7.748242378,0,45.02474594,-59.76296234,0,-15.53117085,"
",,,,,
 15:39:53.669206,100.1290741,587.303833,2.999356985,0,1552.934814,-0.90072763,-5.183455467,0,43.86941528,-60.93029022,0,-16.08223915,"
",,,,,
 15:39:54.752247,99.91903687,584.1890869,3.000931978,0,1551.30542,-0.843867481,-5.151125908,0,44.96920013,-59.5775032,0,-15.68861866,"
",,,,,
 15:39:55.835535,99.87702942,587.9518433,3.012480259,0,1551.940186,-0.895413578,-4.957150459,0,43.90274048,-60.81028366,0,-16.08224106,"
",,,,,
 15:39:56.920257,99.91903687,585.8195801,3.011430264,0,1550.225952,-0.843867481,-7.705136299,0,45.24692535,-59.91569901,0,-15.50867653,"
",,,,,
 15:39:58.2950,100.0660706,590.2931519,3.026652813,0,1551.432373,-0.881065726,-7.705136299,0,44.11380768,-61.01756668,0,-15.98102283,"
",,,,,
 15:39:59.86996,99.89802551,587.4292603,3.025078058,0,1549.421875,-0.826862633,-7.705136299,0,45.32468796,-59.76296234,0,-15.47493744,"
",,,,,
 15:40:0.169063,99.87702942,591.1920166,3.007231236,0,1550.141357,-0.894350827,-5.301995754,0,44.19157028,-61.0830307,0,-15.99226856,"
",,,,,
 15:40:1.253751,99.94004059,587.9936523,2.999357224,0,1548.744629,-0.846524537,-2.747985601,0,45.32468796,-59.58840942,0,-15.54241657,"
",,,,,
 15:40:2.336688,99.83502197,539.3077393,2.993058205,0,1398.807373,-0.90179044,-2.457022429,0,44.03604889,-60.61391068,0,-16.04850006,"
",,,,,
 15:40:3.420216,99.68798065,436.2290649,2.993058205,0,1104.562256,-0.849181652,-2.457022429,0,45.12472916,-61.02848053,0,-16.19470406,"
",,,,,
 15:40:4.503189,99.7930069,236.9283142,2.987808943,0,517.4050903,-0.852369964,-5.248114109,0,45.11362076,-59.70841599,0,-15.7223568,"
",,,,,
 15:40:5.586245,99.56196594,139.9536896,2.985709429,0,225.9322205,-0.906041741,-5.248114109,0,44.14713669,-61.01756668,0,-16.1384716,"
",,,,,
 15:40:6.669096,99.56195831,88.67565918,2.998307467,0,82.99983215,-0.853432834,-5.409759998,0,45.39134598,-59.94843292,0,-15.6661253,"
",,,,,
 15:40:7.752573,99.58296967,91.8321991,2.981509924,0,84.10028839,-0.915075481,-8.103863716,0,44.22489929,-61.86852264,0,-16.11597824,"
",,,,,
 15:40:8.835716,99.39392853,88.69657135,2.978885174,0,82.64006042,-0.865655124,-5.312771797,0,45.28025055,-60.00297928,0,-15.7223568,"
",,,,,
 15:40:9.918446,99.3729248,91.87400818,2.964712858,0,83.95214844,-0.920389473,-5.312771797,0,43.96939087,-61.30121994,0,-16.20594978,"
",,,,,
 15:40:11.3131,99.49894714,88.65475464,2.963138104,0,82.32263184,-0.875751674,-7.909887791,0,45.06918335,-60.39572906,0,-15.77858925,"
",,,,,
 15:40:12.86312,99.47794342,91.66496277,2.964187861,0,83.52889252,-0.921452344,-8.006875992,0,43.82497406,-61.6176033,0,-16.40838242,"
",,,,,
 15:40:13.169440,99.45693207,88.55024719,2.978885412,0,82.42844391,-0.863529384,-7.823677063,0,45.14694595,-60.15570831,0,-15.82357502,"
",,,,,
 15:40:14.251996,99.49894714,83.47051239,2.990958452,0,75.82569885,-0.903916061,-7.823677063,0,43.78054047,-61.26848602,0,-16.39713669,"
",,,,,
 15:40:15.336464,99.58296204,63.86236572,3.006180763,0,58.6204834,-0.85290134,-10.23759365,0,45.10250854,-60.05751801,0,-15.86855888,"
",,,,,
 15:40:16.420879,99.72999573,47.45256042,3.010905266,0,42.79083633,-0.897007823,-10.08672428,0,43.61390686,-59.53386307,0,-15.76734161,"
",,,,,
 15:40:17.503875,99.89803314,11.41369915,3.000406981,0,9.502019882,-0.91188699,-7.349514961,0,43.43615723,-60.74483109,0,-16.50959969,"
",,,,,
 15:40:18.587157,99.96104431,0,2.995157957,0,0,-0.878940105,-10.03284264,0,45.11361694,-60.19934845,0,-15.73360252,"
",,,,,
 15:40:19.670379,99.91904449,-92.41751862,3.00618124,0,123.3146362,-0.909230053,-7.618925571,0,43.54724884,-61.11575317,0,-16.56583214,"
",,,,,
 15:40:20.754571,99.68798828,-160.6070557,2.999357224,0,318.5398865,-0.874157548,-7.845229149,0,45.22470856,-60.22116852,0,-15.7785902,"
",,,,,
 15:40:21.837612,99.7930069,-42.66550446,3.014579535,0,630.4559326,-0.898602009,-7.845229149,0,43.40283585,-60.94120407,0,-16.8132515,"
",,,,,
 15:40:22.921198,99.66697693,73.49919128,2.979935169,0,940.6154175,-0.882128537,-8.254733086,0,45.24692535,-60.25389481,0,-15.84606743,"
",,,,,
 15:40:24.3825,99.64597321,191.5661774,2.990958452,0,1251.854248,-0.904447436,-5.571406364,0,43.36950684,-60.93029022,0,-16.7795105,"
",,,,,
 15:40:25.89248,99.66697693,399.9602661,2.968911886,0,1439.524414,-0.886911213,-8.556473732,0,45.35801697,-60.66845703,0,-15.6661272,"
",,,,,
 15:40:26.172466,99.81400299,586.5930786,2.989908695,0,1553.231201,-0.903384566,-5.883922577,0,43.49170685,-61.09394073,0,-16.58832359,"
",,,,,
 15:40:27.255081,99.66697693,585.3179321,2.965237618,0,1551.157227,-0.890099526,-8.653460503,0,45.43577957,-60.96302414,0,-15.59864807,"
",,,,,
 15:40:28.339029,99.68798828,587.6591797,3.000406981,0,1550.014404,-0.88956815,-5.754605293,0,43.40283585,-60.55936432,0,-16.65580368,"
",,,,,
 15:40:29.422120,99.72999573,585.8823242,2.969436884,0,1549.760498,-0.886911213,-8.448708534,0,45.62463379,-59.22839355,0,-16.61081696,"
",,,,,
 15:40:30.504808,99.60397339,585.1925049,2.962088347,0,1550.712891,-0.88956815,-8.653460503,0,45.59130478,-59.3483963,0,-15.54241657,"
",,,,,
