Time,200-A-Real,200-B-Real,200-A-Reactive,200-B-Reactive,100-A-Real,100-B-Real,100-C-Real,100-A-Reactive,100-B-Reactive,100-C-Reactive,5-A-Real,5-B-Real,5-C-Real,5-A-Reactive,5-B-Reactive,5-C-Reactive
 14:45:30.276827,Main A Real,Main B Real,Main A Reactive,Main B Reactive,AHU A Real,AHU-B RTU-B Real,RTU A Real,AHU A Reactive,AHU-B RTU-B Reactive,RTU A Reactive,,,,,,
 15:4:31.855251,121.2503281,147.3606567,-329.5513916,73.76816559,60.94020462,73.76753998,0,-47.47452545,29.93016434,0,"
",,,,,
 15:4:32.922548,121.3819122,145.7118683,-329.5957642,72.93357849,62.51244354,73.1687088,0,-46.98641205,29.88525391,0,"
",,,,,
 15:4:34.5669,121.1845474,147.4980469,-329.8400269,73.72180176,61.30706024,73.84516907,0,-47.50636292,29.86280251,0,"
",,,,,
 15:4:35.95700,121.4915619,145.711853,-329.8844299,72.95677185,61.48524857,74.0226059,0,-47.86714172,29.85157394,0,"
",,,,,
 15:4:36.174374,121.4038467,147.8644562,-330.1952209,74.13909912,62.74304199,73.5679245,0,-47.55941772,29.90770912,0,"
",,,,,
 15:4:37.243493,121.6670074,146.1469574,-329.8622131,73.23496246,61.63199615,74.32202148,0,-47.88836288,29.88525772,0,"
",,,,,
 15:4:38.324255,121.4696426,148.1621399,-330.0620117,74.23182678,62.85834503,73.93388367,0,-47.77164459,30.04242897,0,"
",,,,,
 15:4:39.407662,121.9740219,146.3530579,-329.9510193,73.25814056,62.03029251,74.69906616,0,-47.96264267,30.04242897,0,"
",,,,,
 15:4:40.494056,121.7766495,148.3682556,-330.5282288,74.27819061,63.20423508,74.31092834,0,-47.71858597,30.24450684,0,"
",,,,,
 15:4:41.577910,122.0178833,149.6506348,-330.8612671,75.02004242,62.22945023,74.9319458,0,-47.93080902,30.24450684,0,"
",,,,,
 15:4:42.653020,122.6099854,149.4903412,-330.661438,75.25187683,63.42435455,74.46618652,0,-47.73981094,30.4241333,0,"
",,,,,
 15:4:43.736192,122.2152481,153.4291077,-331.083252,77.29197693,62.52293015,74.99848175,0,-47.87775421,30.22205162,0,"
",,,,,
 15:4:44.804975,122.8292847,153.2459259,-331.238678,77.45424652,63.4453125,74.52162933,0,-47.98386765,30.50271988,0,"
",,,,,
 15:4:45.899066,125.0880585,157.2762909,-335.6566467,79.77254486,62.51244354,75.09828186,0,-48.10058975,30.4016819,0,"
",,,,,
 15:4:46.976078,125.3950958,154.4138031,-335.5456543,78.1033783,63.65494537,74.61035156,0,-47.96264648,30.45781326,0,"
",,,,,
 15:4:48.44506,124.9345551,154.3908997,-335.789856,77.80200195,62.70111847,75.16483307,0,-48.14303589,30.49149132,0,"
",,,,,
 15:4:49.126369,125.3731537,150.0399475,-335.4346313,75.62279511,62.58582306,75.26463318,0,-48.16426086,30.25573349,0,"
",,,,,
 15:4:50.209282,124.5836945,149.6277466,-335.2126465,75.06640625,63.49772263,74.8432312,0,-47.99448395,30.43535995,0,"
",,,,,
 15:4:51.284945,122.4564819,145.0019684,-330.5504456,72.40037537,62.58582306,75.32008362,0,-48.13242722,30.36800003,0,"
",,,,,
 15:4:52.374374,122.1494598,146.1469727,-330.5726624,72.79447937,63.48723602,74.82105255,0,-47.98387146,30.51394653,0,"
",,,,,
 15:4:53.452822,122.3687515,144.6126709,-330.5282288,72.00626373,62.51245117,75.25354004,0,-48.14303207,30.4016819,0,"
",,,,,
 15:4:54.531537,121.9301605,146.5820618,-330.2840271,71.70487976,63.67591095,74.8432312,0,-48.05814362,30.5476265,0,"
",,,,,
 15:4:55.613187,122.2591171,146.7423553,-330.5504456,72.72492981,62.76399994,75.35334778,0,-48.30220032,30.46903992,0,"
",,,,,
 15:4:56.694090,122.6099854,144.8187561,-330.7724609,71.95989227,63.72831345,75.00956726,0,-48.29159546,30.6711216,0,"
",,,,,
 15:4:57.779866,122.4784088,146.1927643,-330.8390503,72.56265259,62.79545212,75.60840607,0,-48.58870697,30.58130455,0,"
",,,,,
 15:4:58.847899,122.938942,144.2233582,-330.6392517,71.65852356,64.02180481,75.23136139,0,-48.38709259,30.74970627,0,"
",,,,,
 15:4:59.934540,122.6757813,146.4675598,-330.9278564,72.93357849,62.97364044,75.70821381,0,-48.48259354,30.68234634,0,"
",,,,,
 15:5:1.17777,122.8731537,144.5897675,-330.9722595,72.00626373,64.13710022,75.23136139,0,-48.29158783,30.8395195,0,"
",,,,,
 15:5:2.86702,122.5222778,146.4675598,-330.7724304,72.79447937,64.10565186,75.03175354,0,-48.07936859,30.80583763,0,"
",,,,,
 15:5:3.170269,122.8731461,144.4981689,-330.3950195,71.77442932,63.04700851,75.57513428,0,-48.259758,30.693573,0,"
",,,,,
 15:5:4.259355,122.6319199,146.4446564,-330.8612671,72.60902405,64.01131439,75.09828949,0,-48.16425705,30.85074425,0,"
",,,,,
 15:5:5.339087,123.092453,144.269165,-330.5948486,71.47305298,62.83737946,75.61949158,0,-48.46137238,30.65989304,0,"
",,,,,
 15:5:6.415259,122.8073578,146.4217529,-330.5948181,72.4467392,64.11613464,75.19809723,0,-48.28098297,30.67111778,0,"
",,,,,
 15:5:7.499546,123.1582413,144.4981689,-330.5060425,71.35713959,62.81641388,75.76366425,0,-48.59931564,30.59253311,0,"
",,,,,
 15:5:8.577979,122.8731461,144.8416748,-330.3728333,71.75125122,63.92746735,75.19809723,0,-48.38709259,30.59253311,0,"
",,,,,
 15:5:9.660220,122.2152481,145.2767639,-330.7724609,74.97367859,62.80593109,75.70820618,0,-48.74787521,30.50271988,0,"
",,,,,
 15:5:10.741114,122.6538467,135.5672302,-330.5282288,82.55451202,64.00083923,75.1537323,0,-48.33403778,30.64866638,0,"
",,,,,
 15:5:11.811451,122.3468246,130.3460541,-330.7724609,92.80137634,62.68015289,75.63058472,0,-48.69481659,30.68234634,0,"
",,,,,
 15:5:12.894293,122.7196426,121.0029068,-330.6392212,100.7763138,64.04276276,75.20918274,0,-48.24914932,30.86196899,0,"
",,,,,
 15:5:13.967863,122.4784088,115.1176376,-330.7280579,110.0494843,62.62774658,75.74147797,0,-48.72665405,31.01914406,0,"
",,,,,
 15:5:15.46383,122.8950806,107.5606842,-330.6170349,115.9379654,64.01132202,75.15373993,0,-48.83275604,31.07527542,0,"
",,,,,
 15:5:16.140680,122.6977158,109.8506622,-330.9056702,117.3753052,64.26287842,75.41988373,0,-48.24914169,31.01914406,0,"
",,,,,
 15:5:17.213903,122.8512192,108.0186768,-330.7280273,116.5870819,63.07845306,76.11852264,0,-48.98131561,31.04159546,0,"
",,,,,
 15:5:18.299324,122.8292847,109.942276,-330.9278564,117.6071396,64.56684875,75.47533417,0,-48.40831375,30.77215958,0,"
",,,,,
 15:5:19.378624,123.0924454,108.5224762,-330.9056702,117.2593842,63.17279053,76.30704498,0,-49.18292999,31.05282593,0,"
",,,,,
 15:5:20.453391,122.8073578,110.1483612,-330.7946167,118.1403351,64.42010498,75.26463318,0,-48.55687332,30.72725296,0,"
",,,,,
 15:5:21.529983,122.8512192,108.5911865,-330.9722595,118.0244293,63.05749512,76.18506622,0,-49.33148956,30.91810608,0,"
",,,,,
 15:5:22.614220,122.7415619,108.7743759,-331.0166626,117.5375824,64.28384399,75.26463318,0,-48.67359543,30.53639793,0,"
",,,,,
 15:5:23.694468,122.675766,109.7819672,-331.0388794,117.6535034,62.95267868,76.07417297,0,-49.33148956,30.85074425,0,"
",,,,,
 15:5:24.774824,122.763504,107.8583755,-331.083252,116.51754,64.19998932,75.14264679,0,-48.64176178,30.48026657,0,"
",,,,,
 15:5:25.855435,122.8512192,107.8583755,-330.8390503,115.7988663,63.15183258,76.01872253,0,-49.07682037,30.87319565,0,"
",,,,,
 15:5:26.935449,122.8731461,106.140892,-331.0610962,114.9410858,64.34673309,75.07610321,0,-48.36586761,30.48026657,0,"
",,,,,
 15:5:28.8573,122.8950806,105.9347916,-330.9056396,113.9210434,63.40338898,76.19615173,0,-48.91765594,31.08650589,0,"
",,,,,
 15:5:29.94110,122.8950653,104.5149994,-331.1276855,113.3414764,63.48723221,76.20723724,0,-48.82215118,31.12018394,0,"
",,,,,
 15:5:30.173817,122.8950653,104.8813858,-331.1054688,112.6691666,64.29432678,75.55295563,0,-48.52503967,30.77215958,0,"
",,,,,
 15:5:31.254647,122.8292999,104.4004974,-331.3052673,113.0632782,63.27760696,76.24050903,0,-48.90704346,31.22122192,0,"
",,,,,
 15:5:32.337813,122.9170151,104.3088989,-330.8390503,112.4141617,63.86457443,75.34225464,0,-48.60992813,30.82829285,0,"
",,,,,
 15:5:33.409550,122.9828033,104.0570068,-331.1942749,113.0401001,63.15182495,76.11852264,0,-48.83276367,31.22122192,0,"
",,,,,
 15:5:34.488007,122.8950806,103.9196014,-330.7946472,112.2518768,63.83312988,75.43097687,0,-48.58870316,30.80583763,0,"
",,,,,
 15:5:35.571588,122.9828033,103.6447983,-330.4616394,111.9504852,63.34049225,75.91892242,0,-48.55687332,30.97423744,0,"
",,,,,
 15:5:36.654300,123.0266495,103.6906128,-330.7946472,112.9705429,63.80168533,75.36444092,0,-48.58870697,30.61498451,0,"
",,,,,
 15:5:37.738522,122.938942,103.6447983,-330.2840271,111.9736786,63.5082016,75.84129334,0,-48.38709259,30.67111778,0,"
",,,,,
 15:5:38.820285,123.1143799,103.7364044,-330.5726624,112.9009857,63.79121017,75.39770508,0,-48.58870697,30.52517319,0,"
",,,,,
 15:5:39.900111,123.0924454,103.6905975,-330.39505,112.0664063,63.51868439,75.77474976,0,-48.30220413,30.64866638,0,"
",,,,,
 15:5:40.980062,123.2021027,103.713501,-330.7058716,113.1328278,63.59205246,75.39770508,0,-48.7478714,30.70479774,0,"
",,,,,
 15:5:42.56010,122.9828033,104.1485977,-330.7058716,112.1823273,63.48723602,75.74147797,0,-48.94948578,30.95178604,0,"
",,,,,
 15:5:43.138208,123.1143799,104.2859955,-331.1054688,113.3878326,63.39290237,75.73039246,0,-48.48259735,30.76093102,0,"
",,,,,
 15:5:44.220930,122.9170074,104.9958954,-331.2608337,112.8082657,63.4557991,75.59731293,0,-49.19355011,31.03037071,0,"
",,,,,
 15:5:45.293932,123.2459564,104.8584976,-331.3718872,113.8051376,63.56061554,75.75256348,0,-48.47198486,30.68234634,0,"
",,,,,
 15:5:46.385320,123.0047226,105.3851929,-331.238678,113.0864639,63.66542816,75.70821381,0,-49.16171265,30.99669266,0,"
",,,,,
 15:5:47.451002,123.1582413,104.9042969,-331.238678,113.8515015,63.66542435,75.67494202,0,-48.33403778,30.61498642,0,"
",,,,,
 15:5:48.537895,122.763504,105.3851929,-330.7724304,113.4573822,63.78072357,75.55295563,0,-48.83276367,30.90687561,0,"
",,,,,
 15:5:49.624861,122.5003281,107.698082,-330.9500427,110.5595245,63.72832108,75.56404877,0,-48.16425705,30.41290665,0,"
",,,,,
 15:5:50.700284,123.0266495,114.6596298,-331.0166626,104.3233032,63.92746735,75.58622742,0,-48.87520599,30.92933083,0,"
",,,,,
 15:5:51.772316,122.938942,123.7508774,-331.238678,97.64660645,63.7073555,75.65276337,0,-48.41893005,30.50271988,0,"
",,,,,
 15:5:52.852863,123.2678833,130.4376526,-331.2164612,91.20174408,63.94843292,75.71929932,0,-49.01315308,31.06405067,0,"
",,,,,
 15:5:53.939552,122.8950806,139.9181824,-331.3052673,84.73369598,63.64446259,75.86346436,0,-48.56748199,30.71602249,0,"
",,,,,
 15:5:55.24480,123.2459488,143.536377,-331.0610962,80.35212708,64.02180481,75.70821381,0,-48.89643097,31.17631531,0,"
",,,,,
 15:5:56.103512,122.6319199,145.1164551,-331.1054688,80.67668915,63.90650177,75.6084137,0,-48.68421173,30.95178223,0,"
",,,,,
 15:5:57.170917,122.7196426,143.2615662,-330.7502441,80.14347839,63.31953049,75.7858429,0,-48.49320221,30.43535805,0,"
",,,,,
 15:5:58.257782,122.7415771,145.0019531,-331.0388794,80.72305298,64.08469391,75.60840607,0,-48.84337235,30.81706619,0,"
",,,,,
 15:5:59.341828,123.0924454,143.1699677,-330.9056702,80.0507431,63.29857254,76.05198669,0,-48.85398483,30.55885315,0,"
",,,,,
 15:6:0.420240,122.8073578,145.345459,-331.1498718,80.76942444,64.42010498,75.66385651,0,-48.64175797,30.85074425,0,"
",,,,,
 15:6:1.501439,123.3117447,143.3760681,-330.9722595,79.98120117,63.25664139,76.08525085,0,-48.71604156,30.70479774,0,"
",,,,,
 15:6:2.583775,123.1363068,143.3989716,-330.6836548,79.93483734,64.11613464,75.53077698,0,-48.58870316,30.95178604,0,"
",,,,,
 15:6:3.652660,122.938942,145.2080536,-331.0166626,80.65350342,63.1203804,76.19615173,0,-48.6842041,30.79461098,0,"
",,,,,
 15:6:4.733630,123.3336792,143.3302765,-330.9056396,79.74936676,64.30480957,75.64167786,0,-48.29159164,30.85074425,0,"
",,,,,
 15:6:5.819398,122.9389267,145.345459,-331.0610657,80.9085083,63.17279053,76.27378082,0,-48.89643097,30.83951759,0,"
",,,,,
 15:6:6.903941,123.2678833,144.1775818,-331.0166626,80.37530518,64.61925507,75.64167786,0,-48.52503967,30.70479774,0,"
",,,,,
 15:6:7.984347,122.9389267,145.7576447,-331.127655,80.93170166,63.48723602,76.32923126,0,-48.92826462,30.70479965,0,"
",,,,,
 15:6:9.56289,123.0924454,144.1317596,-330.9722595,80.42167664,64.56684875,75.43097687,0,-48.91765213,30.77215958,0,"
",,,,,
 15:6:10.139918,122.7415619,145.7805634,-330.9722595,81.44172668,64.38865662,75.26463318,0,-48.31281281,30.693573,0,"
",,,,,
 15:6:11.218486,122.9828033,143.9256592,-331.0388489,80.44486237,63.07845306,76.17397308,0,-48.97071075,31.06405067,0,"
",,,,,
 15:6:12.292232,122.8950806,145.0935669,-330.9500732,81.09397888,64.29432678,75.47532654,0,-48.55687332,30.77215958,0,"
",,,,,
 15:6:13.379835,122.9828033,143.8798676,-330.9500427,80.56077576,63.12038422,76.36250305,0,-49.20415497,30.96300888,0,"
",,,,,
 15:6:14.467805,122.7634888,145.3912659,-330.9944458,81.00125122,64.38865662,75.55295563,0,-48.76909637,30.69356918,0,"
",,,,,
 15:6:15.534260,122.8512115,144.0401917,-330.9056702,80.5144043,63.16230392,76.42903137,0,-49.19354248,31.01914406,0,"
",,,,,
 15:6:16.625057,122.6538544,143.9714661,-330.9500427,79.70300293,64.43058777,75.45315552,0,-48.33403778,30.60375977,0,"
",,,,,
 15:6:17.703788,122.5222626,145.0248566,-331.238678,80.027565,63.24616241,76.36249542,0,-48.86459732,31.10895729,0,"
",,,,,
 15:6:18.775532,122.6538467,144.1088562,-331.3496704,79.70301056,64.50395203,75.39770508,0,-48.38709259,30.7384758,0,"
",,,,,
 15:6:19.867171,122.6538467,144.9790649,-331.4384766,80.14347839,63.43483353,76.32922363,0,-48.80093002,31.17631912,0,"
",,,,,
 15:6:20.932755,122.7196426,143.9943542,-331.4606934,80.05075073,64.65070343,75.38661194,0,-48.36586761,30.72725296,0,"
",,,,,
 15:6:22.14750,122.6319199,144.9103699,-331.3052979,80.67668152,63.43483353,76.29595947,0,-49.18293381,31.17631912,0,"
",,,,,
 15:6:23.92994,122.6757813,143.8340759,-330.7280579,80.63032532,63.40339279,76.01872253,0,-48.68420792,31.10895729,0,"
",,,,,
 15:6:24.183565,122.5222626,144.3607788,-330.7280273,80.81578064,64.39914703,75.109375,0,-48.28097916,30.58130836,0,"
",,,,,
 15:6:25.252946,122.4784088,143.788269,-330.7502441,80.74623108,63.33001709,76.10743713,0,-48.75848389,31.06405067,0,"
",,,,,
 15:6:26.336210,122.5880585,144.4981689,-330.7946472,80.56077576,64.35721588,75.24245453,0,-48.12181473,30.74970436,0,"
",,,,,
 15:6:27.421760,122.6977158,144.0630798,-331.1054688,80.58396149,63.42434692,76.19615173,0,-48.77970505,31.32226181,0,"
",,,,,
 15:6:28.498246,122.7415771,144.7271729,-331.5938721,80.18984222,64.74504089,75.61949158,0,-48.12181473,31.49066162,0,"
",,,,,
 15:6:29.572769,560.7471924,310.7054138,-255.4889221,490.1108398,64.6506958,76.5621109,0,-48.18547821,32.92766571,0,"
",,,,,
 15:6:30.657660,580.3963623,371.8938599,-316.2085876,474.2768555,66.32775879,264.5296326,0,-47.45330429,444.6974487,0,"
",,,,,
 15:6:31.733525,602.5675049,435.1661987,-377.8163452,457.9560547,66.86231995,328.7934265,0,-47.34719086,431.8766479,0,"
",,,,,
 15:6:32.816795,626.0982666,500.5911255,-441.3777466,442.2148438,69.0005722,393.644989,0,-46.59379959,419.9091187,0,"
",,,,,
 15:6:33.897384,650.6816406,567.550354,-506.5820923,424.9667358,69.27309418,462.1450806,0,-46.54074478,407.9527893,0,"
",,,,,
 15:6:34.986163,240.2199707,470.1342773,-648.0022583,0,70.43656158,530.3345337,0,-46.10568237,396.6588135,0,"
",,,,,
 15:6:36.65505,248.4875183,478.5385742,-653.263855,0,70.44703674,412.9961853,0,-46.0314064,-21.55510521,0,"
",,,,,
 15:6:37.135032,254.6279297,486.1412659,-658.5477295,0,70.56233978,428.0446777,0,-45.93590546,-18.75967789,0,"
",,,,,
 15:6:38.217269,260.8340454,491.9807739,-661.944458,0,70.85582733,432.6912231,0,-46.07385254,-13.31476879,0,"
",,,,,
 15:6:39.299174,264.8691406,497.2477417,-665.2080078,5.100250244,70.5728302,437.681488,0,-45.851017,-9.407905579,0,"
",,,,,
 15:6:40.384985,268.7946167,501.0033264,-666.7843018,10.61779404,70.86631012,440.5869751,0,-45.93590546,-5.41122961,0,"
",,,,,
 15:6:41.463071,271.097229,504.2550659,-669.0932007,16.25125122,70.67763519,443.5922241,0,-45.51145554,-2.694388151,0,"
",,,,,
 15:6:42.538610,273.6192017,506.4763794,-671.5130615,27.95864487,70.78244781,445.3998413,0,-45.7873497,0,0,"
",,,,,
 15:6:43.617015,276.3823547,517.2164307,-672.3123169,50.95613861,70.74052429,447.0521545,0,-45.36289978,0,0,"
",,,,,
 15:6:44.699110,277.3692017,527.8190308,-673.1337891,83.01816559,70.76148987,448.2276306,0,-45.97835159,0,0,"
",,,,,
 15:6:45.776758,278.1148071,538.3758545,-674.0218506,112.7387238,70.49945068,449.2589722,0,-45.58573914,0,0,"
",,,,,
 15:6:46.862419,278.6192017,548.1541138,-674.1328735,144.476181,70.44704437,449.8134155,0,-46.20118332,0,0,"
",,,,,
 15:6:47.939306,279.1455078,558.8255005,-674.710083,174.0344391,70.30029297,450.356842,0,-45.67062378,0,0,"
",,,,,
 15:6:49.22110,279.1893921,561.0926514,-674.8432617,182.5657654,70.2374115,450.6229858,0,-46.28607559,0,0,"
",,,,,
 15:6:50.96758,279.3209534,561.8024292,-675.0430908,181.4993591,70.17451477,451.1109314,0,-46.25424194,0,0,"
",,,,,
 15:6:51.183037,279.1893921,561.4818726,-675.0875244,182.2644043,70.12210846,451.4990845,0,-45.69184494,0,0,"
",,,,,
 15:6:52.257058,279.6937866,562.6039429,-675.1541138,181.963028,70.44703674,451.6210022,0,-46.16934967,0,0,"
",,,,,
 15:6:53.337395,279.16745,561.8253784,-675.2872925,182.0325623,70.18499756,451.8428345,0,-45.66001129,0,0,"
",,,,,
 15:6:54.425227,279.7156982,562.855835,-675.331665,181.6848297,70.55186462,451.9869995,0,-46.07385254,0,0,"
",,,,,
 15:6:55.494828,279.5402222,561.9169922,-675.7091064,181.5688934,70.30030823,452.2531738,0,-45.62818146,0,0,"
",,,,,
 15:6:56.582380,279.6060486,561.9169922,-675.6424561,181.2211609,70.63571167,452.0756836,0,-45.98896027,0,0,"
",,,,,
 15:6:57.665699,280.2200623,563.5657959,-675.75354,181.5225372,69.96488953,452.3862305,0,-45.7236824,0,0,"
",,,,,
 15:6:58.739842,280.1104126,562.0543213,-675.7756958,181.0588837,70.6357193,452.2975159,0,-45.93590546,0,0,"
",,,,,
 15:6:59.828147,280.7244568,563.8634644,-675.4871216,181.6384583,69.88103485,452.6856384,0,-45.86162567,0,0,"
",,,,,
 15:7:0.900651,280.5270691,562.2146606,-675.8422852,181.1052551,70.76148987,452.3862305,0,-45.74490356,0,0,"
",,,,,
 15:7:1.990146,281.1630249,564.2069092,-675.864563,181.870285,69.99633026,453.1403198,0,-45.78734589,0,0,"
",,,,,
 15:7:3.68166,281.1411438,562.5352783,-676.1531982,181.1284332,71.09690857,452.9850464,0,-45.90407181,0,0,"
",,,,,
 15:7:4.143692,281.842865,564.4588623,-676.0865479,182.2412262,71.07593536,453.3953552,0,-45.69184494,0,0,"
",,,,,
 15:7:5.226146,281.66745,562.855835,-676.6637573,181.3834534,69.80766296,454.3047485,0,-46.13751984,0,0,"
",,,,,
 15:7:6.309984,282.1937561,564.6191406,-676.6193237,182.148468,70.84535217,453.5728455,0,-45.63879013,0,0,"
",,,,,
 15:7:7.379911,282.1279907,562.8787842,-676.7303467,181.3834534,69.44081116,454.3490601,0,-46.31790924,0,0,"
",,,,,
 15:7:8.464790,282.2814941,564.7336426,-676.6637573,182.3339386,70.56233978,453.5838928,0,-45.81917953,0,0,"
",,,,,
 15:7:9.543491,281.9525452,563.4512939,-676.7303467,182.473053,69.37791443,454.5930176,0,-46.42401886,0,0,"
",,,,,
 15:7:10.624255,282.2376404,564.0466309,-676.8635864,182.2644043,70.71956635,453.8389587,0,-45.94651413,0,0,"
",,,,,
 15:7:11.708145,282.2814941,565.626709,-677.1743774,182.6121521,69.67140198,454.9811401,0,-46.55135345,0,0,"
",,,,,
 15:7:12.786674,282.4569397,564.6419678,-677.1743774,182.2180481,70.8558197,454.2492676,0,-45.89345932,0,0,"
",,,,,
 15:7:13.861405,282.6981506,565.5579834,-677.3297729,182.7512512,69.96488953,455.2695313,0,-46.19057465,0,0,"
",,,,,
 15:7:14.943101,282.588501,565.0999756,-677.2409668,182.4962311,70.90824127,454.4488831,0,-45.57512665,0,0,"
",,,,,
 15:7:16.25756,282.9832458,565.8099365,-677.5074463,182.7976074,69.89151764,455.4469299,0,-45.92529297,0,0,"
",,,,,
 15:7:17.108796,283.2683411,565.626709,-677.3742065,182.751236,70.11162567,455.9348755,0,-45.86162567,0,0,"
",,,,,
 15:7:18.186457,283.4218445,566.3366089,-677.6184082,183.3308105,70.71956635,455.5245667,0,-45.77673721,0,0,"
",,,,,
 15:7:19.265215,283.4876404,566.473999,-677.7293701,182.7975922,70.24788666,456.4006348,0,-46.14812469,0,0,"
",,,,,
 15:7:20.349345,283.926239,566.6343384,-678.0180664,183.4699249,70.74052429,456.2675781,0,-45.97835159,0,0,"
",,,,,
 15:7:21.417011,283.9701233,566.7946167,-677.8182373,182.9367065,70.50993347,456.9440308,0,-46.12690735,0,0,"
",,,,,
 15:7:22.496264,284.1455383,566.9778442,-678.3287964,183.7481079,70.62522888,456.7776489,0,-45.82979202,0,0,"
",,,,,
 15:7:23.575793,284.6499023,566.7259521,-678.5064697,183.9335632,70.35270691,457.2988892,0,-46.24362946,0,0,"
",,,,,
 15:7:24.659189,284.4744568,567.1381226,-678.2844238,183.1917267,70.47848511,457.0660095,0,-45.77673721,0,0,"
",,,,,
 15:7:25.740976,284.7376099,566.8175049,-678.6396484,183.9567566,70.3631897,457.321106,0,-46.19057465,0,0,"
",,,,,
 15:7:26.825893,284.2990112,567.2068481,-678.4842529,182.8439636,70.23740387,457.0438538,0,-45.63879013,0,0,"
",,,,,
 15:7:27.902906,284.255188,566.8175049,-678.6174316,183.6090088,70.21644592,456.9883728,0,-46.2330246,0,0,"
",,,,,
 15:7:28.976998,283.9700928,568.03125,-678.5952148,183.0294495,70.13259125,456.9440002,0,-45.62818146,0,0,"
",,,,,
 15:7:30.63674,284.430603,567.2755127,-678.7062378,183.7481079,70.16403961,456.9772949,0,-45.73429108,0,0,"
",,,,,
 15:7:31.147691,284.16745,568.6953735,-678.6618042,183.4235535,70.32126617,457.2434692,0,-46.466465,0,0,"
",,,,,
 15:7:32.223989,284.6937866,568.2373047,-679.1280518,183.887207,70.1745224,457.6980896,0,-45.92529297,0,0,"
",,,,,
 15:7:33.302457,284.8034058,569.6799927,-679.0392456,184.1422119,70.58329773,457.8977051,0,-46.34974289,0,0,"
",,,,,
 15:7:34.383598,285.3297119,568.397583,-679.2835083,184.0494843,70.22692871,458.1416931,0,-45.79795837,0,0,"
",,,,,
 15:7:35.463895,284.8692017,570.1380005,-679.6831055,184.1885834,70.71955872,458.1638794,0,-46.12690735,0,0,"
",,,,,
 15:7:36.541630,285.6148071,568.5350342,-679.6165161,184.0031281,70.1116333,458.4854431,0,-45.82978821,0,0,"
",,,,,
 15:7:37.623686,285.8999023,568.1685791,-679.3500977,183.4235535,70.77197266,458.252594,0,-46.05263138,0,0,"
",,,,,
 15:7:38.707139,285.41745,570.2525635,-679.6608887,184.049469,69.97536469,458.6961975,0,-45.84040451,0,0,"
",,,,,
 15:7:39.787343,286.1849976,568.6036987,-679.3278198,183.3539886,70.7929306,458.3080139,0,-45.97835159,0,0,"
",,,,,
 15:7:40.857854,286.1192322,570.5960083,-679.4832764,184.6290588,69.78669739,459.0621033,0,-46.04201508,0,0,"
",,,,,
 15:7:41.942196,286.6455078,568.7182007,-679.3723145,183.4930878,70.89775085,458.8625488,0,-45.68123627,0,0,"
",,,,,
 15:7:43.20718,286.4042969,570.802124,-679.3944702,185.0695343,69.66091919,459.3393555,0,-46.02079773,0,0,"
",,,,,
 15:7:44.108426,287.0402527,568.8555908,-679.3500977,184.1422119,69.77622223,459.6831665,0,-46.0207901,0,0,"
",,,,,
 15:7:45.178654,286.7332764,570.6646729,-679.9495239,184.8608856,71.10738373,459.0066833,0,-45.59634781,0,0,"
",,,,,
 15:7:46.265132,287.2376404,569.0388184,-679.8162842,184.5131531,69.77622223,459.7053223,0,-46.21179199,0,0,"
",,,,,
 15:7:47.345549,286.9963989,571.1456299,-680.3712769,185.4868317,71.28556824,458.895752,0,-45.57512283,0,0,"
",,,,,
 15:7:48.427671,287.3472595,569.8174438,-680.7931519,184.3972321,69.88102722,459.9714355,0,-46.34974289,0,0,"
",,,,,
 15:7:49.502036,287.3034058,571.6494141,-680.8375244,185.3477325,71.07594299,459.1175842,0,-45.81917953,0,0,"
",,,,,
 15:7:50.581012,287.0183716,571.7409668,-680.7709351,184.9767914,69.99633026,460.0602112,0,-46.24362946,0,0,"
",,,,,
 15:7:51.657625,286.930603,570.9395142,-680.9041138,184.3508606,70.93968201,459.4502563,0,-45.80857086,0,0,"
",,,,,
 15:7:52.736353,286.8648376,571.8096924,-680.7931519,184.2349548,69.87055969,460.2376099,0,-46.20118332,0,0,"
",,,,,
 15:7:53.828184,287.1499329,570.8936768,-680.2825317,184.4899597,70.84535217,459.727478,0,-45.71306992,0,0,"
",,,,,
 15:7:54.897556,287.1279907,571.4661865,-680.3491211,183.771286,70.20596313,460.769928,0,-45.98896027,0,0,"
",,,,,
 15:7:55.980583,287.5227356,571.28302,-680.460144,184.5131531,70.71956635,460.0158081,0,-45.89346313,0,0,"
",,,,,
 15:7:57.64015,287.7858887,571.3516846,-680.2381592,184.2117615,70.12211609,460.9695435,0,-46.23302078,0,0,"
",,,,,
 15:7:58.147662,287.7639771,571.3974609,-680.8153687,184.5131531,70.01729584,460.9362183,0,-46.13751602,0,0,"
",,,,,
 15:7:59.228505,288.092926,571.4661865,-680.4157104,183.9799347,70.13259125,460.7477417,0,-46.32851791,0,0,"
",,,,,
 15:8:0.301861,288.4218445,571.7410889,-680.9041748,185.0927277,70.027771,461.013916,0,-46.11629486,0,0,"
",,,,,
 15:8:1.391513,288.3999329,571.9700317,-680.992981,183.655365,70.21644592,460.8586426,0,-46.38158035,0,0,"
",,,,,
 15:8:2.465921,288.8385315,572.0157471,-680.8597412,185.2550049,70.26885223,461.0249634,0,-45.77674103,0,0,"
",,,,,
